Name,ModuleName
ObjectStublessClient14,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient14,ole32.dll
ObjectStublessClient15,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient15,ole32.dll
ObjectStublessClient16,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient16,ole32.dll
ObjectStublessClient17,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient17,ole32.dll
ObjectStublessClient18,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient18,ole32.dll
ObjectStublessClient19,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient19,ole32.dll
ObjectStublessClient20,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient20,ole32.dll
ObjectStublessClient21,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient21,ole32.dll
ObjectStublessClient22,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient22,ole32.dll
ObjectStublessClient23,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient23,ole32.dll
ObjectStublessClient24,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient24,ole32.dll
ObjectStublessClient25,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient25,ole32.dll
ObjectStublessClient26,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient26,ole32.dll
ObjectStublessClient27,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient27,ole32.dll
ObjectStublessClient28,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient28,ole32.dll
ObjectStublessClient29,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient29,ole32.dll
ObjectStublessClient3,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient3,ole32.dll
ObjectStublessClient30,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient30,ole32.dll
ObjectStublessClient31,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient31,ole32.dll
ObjectStublessClient32,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient32,ole32.dll
ObjectStublessClient4,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient4,ole32.dll
ObjectStublessClient5,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient5,ole32.dll
ObjectStublessClient6,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient6,ole32.dll
ObjectStublessClient7,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient7,ole32.dll
ObjectStublessClient8,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient8,ole32.dll
ObjectStublessClient9,api-ms-win-core-com-midlproxystub-l1-1-0.dll
ObjectStublessClient9,ole32.dll
OfferVirtualMemory,api-ms-win-core-memory-l1-1-2.dll
OfferVirtualMemory,api-ms-win-core-memory-l1-1-3.dll
OfferVirtualMemory,api-ms-win-core-memory-l1-1-4.dll
OfferVirtualMemory,api-ms-win-core-memory-l1-1-5.dll
OpenEventA,api-ms-win-core-synch-l1-1-0.dll
OpenEventA,api-ms-win-core-synch-l1-2-0.dll
OpenEventA,api-ms-win-core-synch-l1-2-1.dll
OpenEventA,api-ms-win-downlevel-kernel32-l1-1-0.dll
OpenEventA,kernel32.dll
OpenEventW,api-ms-win-core-synch-l1-1-0.dll
OpenEventW,api-ms-win-core-synch-l1-2-0.dll
OpenEventW,api-ms-win-core-synch-l1-2-1.dll
OpenEventW,api-ms-win-downlevel-kernel32-l1-1-0.dll
OpenEventW,kernel32.dll
OpenFileMappingFromApp,api-ms-win-core-memory-l1-1-3.dll
OpenFileMappingFromApp,api-ms-win-core-memory-l1-1-4.dll
OpenFileMappingFromApp,api-ms-win-core-memory-l1-1-5.dll
OpenMutexA,api-ms-win-core-kernel32-legacy-l1-1-2.dll
OpenMutexA,api-ms-win-core-kernel32-legacy-l1-1-3.dll
OpenMutexA,api-ms-win-core-kernel32-legacy-l1-1-4.dll
OpenMutexA,api-ms-win-core-kernel32-legacy-l1-1-5.dll
OpenMutexA,api-ms-win-core-synch-ansi-l1-1-0.dll
OpenMutexA,kernel32.dll
OpenMutexW,api-ms-win-core-synch-l1-1-0.dll
OpenMutexW,api-ms-win-core-synch-l1-2-0.dll
OpenMutexW,api-ms-win-core-synch-l1-2-1.dll
OpenMutexW,api-ms-win-downlevel-kernel32-l1-1-0.dll
OpenMutexW,kernel32.dll
OpenPrivateNamespaceA,api-ms-win-core-namespace-ansi-l1-1-0.dll
OpenPrivateNamespaceA,kernel32.dll
OpenPrivateNamespaceW,api-ms-win-core-namespace-l1-1-0.dll
OpenPrivateNamespaceW,api-ms-win-downlevel-kernel32-l1-1-0.dll
OpenPrivateNamespaceW,kernel32.dll
OpenProcess,api-ms-win-core-processthreads-l1-1-1.dll
OpenProcess,api-ms-win-core-processthreads-l1-1-2.dll
OpenProcess,api-ms-win-core-processthreads-l1-1-3.dll
OpenProcess,api-ms-win-core-synch-l1-1-0.dll
OpenProcess,api-ms-win-downlevel-kernel32-l1-1-0.dll
OpenProcess,kernel32.dll
OpenProcessToken,api-ms-win-core-processsecurity-l1-1-0.dll
OpenProcessToken,api-ms-win-core-processthreads-l1-1-0.dll
OpenProcessToken,api-ms-win-core-processthreads-l1-1-1.dll
OpenProcessToken,api-ms-win-core-processthreads-l1-1-2.dll
OpenProcessToken,api-ms-win-core-processthreads-l1-1-3.dll
OpenProcessToken,api-ms-win-downlevel-advapi32-l1-1-0.dll
OpenProcessToken,api-ms-win-downlevel-advapi32-l1-1-1.dll
OpenProcessToken,kernel32.dll
OpenSemaphoreW,api-ms-win-core-synch-l1-1-0.dll
OpenSemaphoreW,api-ms-win-core-synch-l1-2-0.dll
OpenSemaphoreW,api-ms-win-core-synch-l1-2-1.dll
OpenSemaphoreW,api-ms-win-downlevel-kernel32-l1-1-0.dll
OpenSemaphoreW,kernel32.dll
OpenThread,api-ms-win-core-processthreads-l1-1-0.dll
OpenThread,api-ms-win-core-processthreads-l1-1-1.dll
OpenThread,api-ms-win-core-processthreads-l1-1-2.dll
OpenThread,api-ms-win-core-processthreads-l1-1-3.dll
OpenThread,api-ms-win-downlevel-kernel32-l1-1-0.dll
OpenThread,kernel32.dll
OpenTraceW,advapi32.dll
OpenTraceW,api-ms-win-downlevel-advapi32-l2-1-1.dll
OpenTraceW,api-ms-win-eventing-consumer-l1-1-0.dll
OpenWaitableTimerA,api-ms-win-core-synch-ansi-l1-1-0.dll
OpenWaitableTimerA,kernel32.dll
OpenWaitableTimerW,api-ms-win-core-synch-l1-1-0.dll
OpenWaitableTimerW,api-ms-win-core-synch-l1-2-0.dll
OpenWaitableTimerW,api-ms-win-core-synch-l1-2-1.dll
OpenWaitableTimerW,api-ms-win-downlevel-kernel32-l1-1-0.dll
OpenWaitableTimerW,kernel32.dll
OPMXboxEnableHDCP,OPMXbox.dll
OPMXboxGetHDCPStatus,OPMXbox.dll
OPMXboxGetHDCPStatusAndType,OPMXbox.dll
OutputDebugStringA,api-ms-win-core-debug-l1-1-0.dll
OutputDebugStringA,api-ms-win-core-debug-l1-1-1.dll
OutputDebugStringA,api-ms-win-core-debug-l1-1-2.dll
OutputDebugStringA,api-ms-win-downlevel-kernel32-l1-1-0.dll
OutputDebugStringA,kernel32.dll
OutputDebugStringW,api-ms-win-core-debug-l1-1-0.dll
OutputDebugStringW,api-ms-win-core-debug-l1-1-1.dll
OutputDebugStringW,api-ms-win-core-debug-l1-1-2.dll
OutputDebugStringW,api-ms-win-downlevel-kernel32-l1-1-0.dll
OutputDebugStringW,kernel32.dll
PackageFamilyNameFromFullName,api-ms-win-appmodel-runtime-l1-1-0.dll
PackageFamilyNameFromFullName,api-ms-win-appmodel-runtime-l1-1-1.dll
PackageFamilyNameFromFullName,api-ms-win-appmodel-runtime-l1-1-2.dll
PackageFamilyNameFromFullName,ext-ms-win-kernel32-package-l1-1-0.dll
PackageFamilyNameFromFullName,ext-ms-win-kernel32-package-l1-1-2.dll
PackageFamilyNameFromFullName,kernel32.dll
PackageFamilyNameFromId,api-ms-win-appmodel-runtime-l1-1-0.dll
PackageFamilyNameFromId,api-ms-win-appmodel-runtime-l1-1-1.dll
PackageFamilyNameFromId,api-ms-win-appmodel-runtime-l1-1-2.dll
PackageFamilyNameFromId,ext-ms-win-kernel32-package-l1-1-0.dll
PackageFamilyNameFromId,ext-ms-win-kernel32-package-l1-1-2.dll
PackageFamilyNameFromId,kernel32.dll
PackageFullNameFromId,api-ms-win-appmodel-runtime-l1-1-0.dll
PackageFullNameFromId,api-ms-win-appmodel-runtime-l1-1-1.dll
PackageFullNameFromId,api-ms-win-appmodel-runtime-l1-1-2.dll
PackageFullNameFromId,ext-ms-win-kernel32-package-l1-1-0.dll
PackageFullNameFromId,ext-ms-win-kernel32-package-l1-1-2.dll
PackageFullNameFromId,kernel32.dll
PackageIdFromFullName,api-ms-win-appmodel-runtime-l1-1-0.dll
PackageIdFromFullName,api-ms-win-appmodel-runtime-l1-1-1.dll
PackageIdFromFullName,api-ms-win-appmodel-runtime-l1-1-2.dll
PackageIdFromFullName,ext-ms-win-kernel32-package-l1-1-0.dll
PackageIdFromFullName,ext-ms-win-kernel32-package-l1-1-2.dll
PackageIdFromFullName,kernel32.dll
PackageNameAndPublisherIdFromFamilyName,api-ms-win-appmodel-runtime-l1-1-0.dll
PackageNameAndPublisherIdFromFamilyName,api-ms-win-appmodel-runtime-l1-1-1.dll
PackageNameAndPublisherIdFromFamilyName,api-ms-win-appmodel-runtime-l1-1-2.dll
PackageNameAndPublisherIdFromFamilyName,kernel32.dll
ParseApplicationUserModelId,api-ms-win-appmodel-runtime-l1-1-1.dll
ParseApplicationUserModelId,api-ms-win-appmodel-runtime-l1-1-2.dll
PathAllocCanonicalize,api-ms-win-core-path-l1-1-0.dll
PathAllocCanonicalize,kernelbase.dll
PathAllocCombine,api-ms-win-core-path-l1-1-0.dll
PathAllocCombine,kernelbase.dll
PathCchAddBackslash,api-ms-win-core-path-l1-1-0.dll
PathCchAddBackslash,kernelbase.dll
PathCchAddBackslashEx,api-ms-win-core-path-l1-1-0.dll
PathCchAddBackslashEx,kernelbase.dll
PathCchAddExtension,api-ms-win-core-path-l1-1-0.dll
PathCchAddExtension,kernelbase.dll
PathCchAppend,api-ms-win-core-path-l1-1-0.dll
PathCchAppend,kernelbase.dll
PathCchAppendEx,api-ms-win-core-path-l1-1-0.dll
PathCchAppendEx,kernelbase.dll
PathCchCanonicalize,api-ms-win-core-path-l1-1-0.dll
PathCchCanonicalize,kernelbase.dll
PathCchCanonicalizeEx,api-ms-win-core-path-l1-1-0.dll
PathCchCanonicalizeEx,kernelbase.dll
PathCchCombine,api-ms-win-core-path-l1-1-0.dll
PathCchCombine,kernelbase.dll
PathCchCombineEx,api-ms-win-core-path-l1-1-0.dll
PathCchCombineEx,kernelbase.dll
PathCchFindExtension,api-ms-win-core-path-l1-1-0.dll
PathCchFindExtension,kernelbase.dll
PathCchIsRoot,api-ms-win-core-path-l1-1-0.dll
PathCchIsRoot,kernelbase.dll
PathCchRemoveBackslash,api-ms-win-core-path-l1-1-0.dll
PathCchRemoveBackslash,kernelbase.dll
PathCchRemoveBackslashEx,api-ms-win-core-path-l1-1-0.dll
PathCchRemoveBackslashEx,kernelbase.dll
PathCchRemoveExtension,api-ms-win-core-path-l1-1-0.dll
PathCchRemoveExtension,kernelbase.dll
PathCchRemoveFileSpec,api-ms-win-core-path-l1-1-0.dll
PathCchRemoveFileSpec,kernelbase.dll
PathCchRenameExtension,api-ms-win-core-path-l1-1-0.dll
PathCchRenameExtension,kernelbase.dll
PathCchSkipRoot,api-ms-win-core-path-l1-1-0.dll
PathCchSkipRoot,kernelbase.dll
PathCchStripPrefix,api-ms-win-core-path-l1-1-0.dll
PathCchStripPrefix,kernelbase.dll
PathCchStripToRoot,api-ms-win-core-path-l1-1-0.dll
PathCchStripToRoot,kernelbase.dll
PathIsUNCEx,api-ms-win-core-path-l1-1-0.dll
PathIsUNCEx,kernelbase.dll
PdfCreateRenderer,windows.data.pdf.dll
PdfRenderParams,windows.data.pdf.dll
perror,api-ms-win-crt-runtime-l1-1-0.dll
PFXExportCertStore,crypt32.dll
PFXExportCertStoreEx,crypt32.dll
PFXImportCertStore,crypt32.dll
PFXIsPFXBlob,crypt32.dll
PFXVerifyPassword,crypt32.dll
PostQueuedCompletionStatus,api-ms-win-core-io-l1-1-0.dll
PostQueuedCompletionStatus,api-ms-win-core-io-l1-1-1.dll
PostQueuedCompletionStatus,api-ms-win-downlevel-kernel32-l1-1-0.dll
PostQueuedCompletionStatus,kernel32.dll
pow,api-ms-win-crt-math-l1-1-0.dll
powf,api-ms-win-crt-math-l1-1-0.dll
Process,InkObjCore.dll
ProcessPendingGameUI,api-ms-win-gaming-tcui-l1-1-0.dll
ProcessPendingGameUI,api-ms-win-gaming-tcui-l1-1-1.dll
ProcessPendingGameUI,api-ms-win-gaming-tcui-l1-1-2.dll
ProcessPendingGameUI,api-ms-win-gaming-tcui-l1-1-3.dll
ProcessPendingGameUI,gamingtcui.dll
ProcessTrace,advapi32.dll
ProcessTrace,api-ms-win-downlevel-advapi32-l2-1-1.dll
ProcessTrace,api-ms-win-eventing-consumer-l1-1-0.dll
PropStgNameToFmtId,api-ms-win-core-com-l2-1-1.dll
PropStgNameToFmtId,ole32.dll
PropVariantChangeType,propsys.dll
PropVariantClear,api-ms-win-core-com-l1-1-0.dll
PropVariantClear,api-ms-win-core-com-l1-1-1.dll
PropVariantClear,api-ms-win-core-com-l1-1-2.dll
PropVariantClear,api-ms-win-downlevel-ole32-l1-1-0.dll
PropVariantClear,api-ms-win-downlevel-ole32-l1-1-1.dll
PropVariantClear,ole32.dll
PropVariantCompareEx,propsys.dll
PropVariantCopy,api-ms-win-core-com-l1-1-0.dll
PropVariantCopy,api-ms-win-core-com-l1-1-1.dll
PropVariantCopy,api-ms-win-core-com-l1-1-2.dll
PropVariantCopy,api-ms-win-downlevel-ole32-l1-1-0.dll
PropVariantCopy,api-ms-win-downlevel-ole32-l1-1-1.dll
PropVariantCopy,ole32.dll
PropVariantToBoolean,propsys.dll
PropVariantToBSTR,ext-ms-win-shell-propsys-l1-1-0.dll
PropVariantToBSTR,propsys.dll
PropVariantToGUID,propsys.dll
PropVariantToStringAlloc,propsys.dll
PropVariantToStringWithDefault,propsys.dll
PropVariantToVariant,propsys.dll
PropVariantToWinRTPropertyValue,propsys.dll
ProtectFileToEnterpriseIdentity,efswrt.dll
ProtectFileToEnterpriseIdentity,ext-ms-win-security-efswrt-l1-1-1.dll
PSCreateAdapterFromPropertyStore,ext-ms-win-shell-propsys-l1-1-0.dll
PSCreateAdapterFromPropertyStore,propsys.dll
PSCreateMemoryPropertyStore,ext-ms-win-shell-propsys-l1-1-0.dll
PSCreateMemoryPropertyStore,propsys.dll
PSCreatePropertyStoreFromObject,propsys.dll
putc,api-ms-win-crt-stdio-l1-1-0.dll
putchar,api-ms-win-crt-stdio-l1-1-0.dll
puts,api-ms-win-crt-stdio-l1-1-0.dll
putwc,api-ms-win-crt-stdio-l1-1-0.dll
putwchar,api-ms-win-crt-stdio-l1-1-0.dll
QCC_StatusText,MSAJApi.dll
qsort,api-ms-win-crt-utility-l1-1-0.dll
qsort_s,api-ms-win-core-crt-l1-1-0.dll
qsort_s,api-ms-win-crt-utility-l1-1-0.dll
QueryAuxiliaryCounterFrequency,api-ms-win-core-realtime-l1-1-2.dll
QueryAuxiliaryCounterFrequency,kernel32.dll
QueryCompressorInformation,cabinet.dll
QueryDecompressorInformation,cabinet.dll
QueryDepthSList,api-ms-win-core-interlocked-l1-1-0.dll
QueryDepthSList,api-ms-win-core-interlocked-l1-2-0.dll
QueryDepthSList,api-ms-win-downlevel-kernel32-l1-1-0.dll
QueryDepthSList,kernel32.dll
QueryInterruptTime,api-ms-win-core-realtime-l1-1-1.dll
QueryInterruptTime,api-ms-win-core-realtime-l1-1-2.dll
QueryInterruptTime,kernel32.dll
QueryInterruptTimePrecise,api-ms-win-core-realtime-l1-1-1.dll
QueryInterruptTimePrecise,api-ms-win-core-realtime-l1-1-2.dll
QueryInterruptTimePrecise,kernel32.dll
QueryOptionalDelayLoadedAPI,api-ms-win-core-libraryloader-l1-1-1.dll
QueryOptionalDelayLoadedAPI,api-ms-win-core-libraryloader-l2-1-0.dll
QueryOptionalDelayLoadedAPI,api-ms-win-core-libraryloader-private-l1-1-0.dll
QueryOptionalDelayLoadedAPI,kernelbase.dll
QueryPerformanceCounter,api-ms-win-core-profile-l1-1-0.dll
QueryPerformanceCounter,api-ms-win-downlevel-kernel32-l1-1-0.dll
QueryPerformanceCounter,kernel32.dll
QueryPerformanceFrequency,api-ms-win-core-profile-l1-1-0.dll
QueryPerformanceFrequency,api-ms-win-downlevel-kernel32-l1-1-0.dll
QueryPerformanceFrequency,kernel32.dll
QueryThreadpoolStackInformation,api-ms-win-core-threadpool-l1-1-0.dll
QueryThreadpoolStackInformation,api-ms-win-core-threadpool-l1-2-0.dll
QueryThreadpoolStackInformation,api-ms-win-downlevel-kernel32-l1-1-0.dll
QueryThreadpoolStackInformation,kernel32.dll
QueryTraceW,advapi32.dll
QueryTraceW,api-ms-win-eventing-legacy-l1-1-0.dll
QueryUnbiasedInterruptTime,api-ms-win-core-realtime-l1-1-0.dll
QueryUnbiasedInterruptTime,api-ms-win-core-realtime-l1-1-1.dll
QueryUnbiasedInterruptTime,api-ms-win-core-realtime-l1-1-2.dll
QueryUnbiasedInterruptTime,api-ms-win-downlevel-kernel32-l1-1-0.dll
QueryUnbiasedInterruptTime,kernel32.dll
QueryUnbiasedInterruptTimePrecise,api-ms-win-core-realtime-l1-1-1.dll
QueryUnbiasedInterruptTimePrecise,api-ms-win-core-realtime-l1-1-2.dll
QueryUnbiasedInterruptTimePrecise,kernel32.dll
QueueUserAPC,api-ms-win-core-processthreads-l1-1-0.dll
QueueUserAPC,api-ms-win-core-processthreads-l1-1-1.dll
QueueUserAPC,api-ms-win-core-processthreads-l1-1-2.dll
QueueUserAPC,api-ms-win-core-processthreads-l1-1-3.dll
QueueUserAPC,api-ms-win-downlevel-kernel32-l1-1-0.dll
QueueUserAPC,kernel32.dll
quick_exit,api-ms-win-crt-runtime-l1-1-0.dll
raise,api-ms-win-crt-runtime-l1-1-0.dll
RaiseException,api-ms-win-core-errorhandling-l1-1-0.dll
RaiseException,api-ms-win-core-errorhandling-l1-1-1.dll
RaiseException,api-ms-win-core-errorhandling-l1-1-2.dll
RaiseException,api-ms-win-core-errorhandling-l1-1-3.dll
RaiseException,api-ms-win-downlevel-kernel32-l1-1-0.dll
RaiseException,kernel32.dll
RaiseFailFastException,api-ms-win-core-errorhandling-l1-1-2.dll
RaiseFailFastException,api-ms-win-core-errorhandling-l1-1-3.dll
RaiseFailFastException,api-ms-win-core-kernel32-legacy-l1-1-0.dll
RaiseFailFastException,api-ms-win-core-kernel32-legacy-l1-1-1.dll
RaiseFailFastException,api-ms-win-core-kernel32-legacy-l1-1-2.dll
RaiseFailFastException,api-ms-win-core-kernel32-legacy-l1-1-3.dll
RaiseFailFastException,api-ms-win-core-kernel32-legacy-l1-1-4.dll
RaiseFailFastException,api-ms-win-core-kernel32-legacy-l1-1-5.dll
RaiseFailFastException,api-ms-win-downlevel-kernel32-l2-1-0.dll
RaiseFailFastException,kernel32.dll
rand,api-ms-win-crt-utility-l1-1-0.dll
rand_s,api-ms-win-crt-utility-l1-1-0.dll
ReadClassStg,api-ms-win-core-com-l2-1-1.dll
ReadClassStg,ext-ms-win-com-ole32-l1-1-5.dll
ReadClassStg,ole32.dll
ReadClassStm,api-ms-win-core-com-l2-1-1.dll
ReadClassStm,ext-ms-win-com-ole32-l1-1-5.dll
ReadClassStm,ole32.dll
ReadFile,api-ms-win-core-file-l1-1-0.dll
ReadFile,api-ms-win-core-file-l1-2-0.dll
ReadFile,api-ms-win-core-file-l1-2-1.dll
ReadFile,api-ms-win-core-file-l1-2-2.dll
ReadFile,api-ms-win-downlevel-kernel32-l1-1-0.dll
ReadFile,kernel32.dll
ReadFileEx,api-ms-win-core-file-l1-1-0.dll
ReadFileEx,api-ms-win-core-file-l1-2-0.dll
ReadFileEx,api-ms-win-core-file-l1-2-1.dll
ReadFileEx,api-ms-win-core-file-l1-2-2.dll
ReadFileEx,api-ms-win-downlevel-kernel32-l1-1-0.dll
ReadFileEx,kernel32.dll
realloc,api-ms-win-crt-heap-l1-1-0.dll
ReclaimVirtualMemory,api-ms-win-core-memory-l1-1-2.dll
ReclaimVirtualMemory,api-ms-win-core-memory-l1-1-3.dll
ReclaimVirtualMemory,api-ms-win-core-memory-l1-1-4.dll
ReclaimVirtualMemory,api-ms-win-core-memory-l1-1-5.dll
RecordFeatureError,api-ms-win-core-featurestaging-l1-1-0.dll
RecordFeatureError,api-ms-win-core-featurestaging-l1-1-1.dll
RecordFeatureUsage,api-ms-win-core-featurestaging-l1-1-0.dll
RecordFeatureUsage,api-ms-win-core-featurestaging-l1-1-1.dll
recv,ws2_32.dll
recvfrom,ws2_32.dll
RegisterTraceGuidsW,advapi32.dll
RegisterTraceGuidsW,api-ms-win-downlevel-advapi32-l1-1-0.dll
RegisterTraceGuidsW,api-ms-win-downlevel-advapi32-l1-1-1.dll
RegisterTraceGuidsW,api-ms-win-eventing-classicprovider-l1-1-0.dll
ReleaseExclusiveCpuSets,api-ms-win-gaming-expandedresources-l1-1-0.dll
ReleaseExclusiveCpuSets,gamemode.dll
ReleaseMutex,api-ms-win-core-synch-l1-1-0.dll
ReleaseMutex,api-ms-win-core-synch-l1-2-0.dll
ReleaseMutex,api-ms-win-core-synch-l1-2-1.dll
ReleaseMutex,api-ms-win-downlevel-kernel32-l1-1-0.dll
ReleaseMutex,kernel32.dll
ReleaseMutexWhenCallbackReturns,api-ms-win-core-threadpool-l1-1-0.dll
ReleaseMutexWhenCallbackReturns,api-ms-win-core-threadpool-l1-2-0.dll
ReleaseMutexWhenCallbackReturns,api-ms-win-downlevel-kernel32-l1-1-0.dll
ReleaseMutexWhenCallbackReturns,kernel32.dll
ReleaseSemaphore,api-ms-win-core-synch-l1-1-0.dll
ReleaseSemaphore,api-ms-win-core-synch-l1-2-0.dll
ReleaseSemaphore,api-ms-win-core-synch-l1-2-1.dll
ReleaseSemaphore,api-ms-win-downlevel-kernel32-l1-1-0.dll
ReleaseSemaphore,kernel32.dll
ReleaseSemaphoreWhenCallbackReturns,api-ms-win-core-threadpool-l1-1-0.dll
ReleaseSemaphoreWhenCallbackReturns,api-ms-win-core-threadpool-l1-2-0.dll
ReleaseSemaphoreWhenCallbackReturns,api-ms-win-downlevel-kernel32-l1-1-0.dll
ReleaseSemaphoreWhenCallbackReturns,kernel32.dll
ReleaseSRWLockExclusive,api-ms-win-core-synch-l1-1-0.dll
ReleaseSRWLockExclusive,api-ms-win-core-synch-l1-2-0.dll
ReleaseSRWLockExclusive,api-ms-win-core-synch-l1-2-1.dll
ReleaseSRWLockExclusive,api-ms-win-downlevel-kernel32-l1-1-0.dll
ReleaseSRWLockExclusive,kernel32.dll
ReleaseSRWLockShared,api-ms-win-core-synch-l1-1-0.dll
ReleaseSRWLockShared,api-ms-win-core-synch-l1-2-0.dll
ReleaseSRWLockShared,api-ms-win-core-synch-l1-2-1.dll
ReleaseSRWLockShared,api-ms-win-downlevel-kernel32-l1-1-0.dll
ReleaseSRWLockShared,kernel32.dll
remainder,api-ms-win-crt-math-l1-1-0.dll
remainderf,api-ms-win-crt-math-l1-1-0.dll
remainderl,api-ms-win-crt-math-l1-1-0.dll
remove,api-ms-win-crt-filesystem-l1-1-0.dll
RemoveDirectoryA,api-ms-win-core-file-l1-1-0.dll
RemoveDirectoryA,api-ms-win-core-file-l1-2-0.dll
RemoveDirectoryA,api-ms-win-core-file-l1-2-1.dll
RemoveDirectoryA,api-ms-win-core-file-l1-2-2.dll
RemoveDirectoryA,api-ms-win-downlevel-kernel32-l1-1-0.dll
RemoveDirectoryA,kernel32.dll
RemoveDirectoryW,api-ms-win-core-file-l1-1-0.dll
RemoveDirectoryW,api-ms-win-core-file-l1-2-0.dll
RemoveDirectoryW,api-ms-win-core-file-l1-2-1.dll
RemoveDirectoryW,api-ms-win-core-file-l1-2-2.dll
RemoveDirectoryW,api-ms-win-downlevel-kernel32-l1-1-0.dll
RemoveDirectoryW,kernel32.dll
remquo,api-ms-win-crt-math-l1-1-0.dll
remquof,api-ms-win-crt-math-l1-1-0.dll
remquol,api-ms-win-crt-math-l1-1-0.dll
rename,api-ms-win-crt-filesystem-l1-1-0.dll
ReplaceFileA,api-ms-win-core-file-ansi-l2-1-0.dll
ReplaceFileA,kernel32.dll
ReplaceFileW,api-ms-win-core-file-l2-1-0.dll
ReplaceFileW,api-ms-win-core-file-l2-1-1.dll
ReplaceFileW,api-ms-win-core-file-l2-1-2.dll
ReplaceFileW,api-ms-win-downlevel-kernel32-l1-1-0.dll
ReplaceFileW,kernel32.dll
ReportGameActivity,api-ms-win-gaming-gamemonitor-l1-1-0.dll
ReportGameActivity,gamemonitor.dll
ResetCompressor,cabinet.dll
ResetDecompressor,cabinet.dll
ResetEvent,api-ms-win-core-synch-l1-1-0.dll
ResetEvent,api-ms-win-core-synch-l1-2-0.dll
ResetEvent,api-ms-win-core-synch-l1-2-1.dll
ResetEvent,api-ms-win-downlevel-kernel32-l1-1-0.dll
ResetEvent,kernel32.dll
ResetPhoneForArm32,ResetPhoneForArm32.dll
ResetWriteWatch,api-ms-win-core-memory-l1-1-1.dll
ResetWriteWatch,api-ms-win-core-memory-l1-1-2.dll
ResetWriteWatch,api-ms-win-core-memory-l1-1-3.dll
ResetWriteWatch,api-ms-win-core-memory-l1-1-4.dll
ResetWriteWatch,api-ms-win-core-memory-l1-1-5.dll
ResetWriteWatch,api-ms-win-downlevel-kernel32-l1-1-0.dll
ResetWriteWatch,kernel32.dll
ResolveDelayLoadedAPI,api-ms-win-core-delayload-l1-1-1.dll
ResolveDelayLoadedAPI,kernel32.dll
ResolveDelayLoadsFromDll,api-ms-win-core-delayload-l1-1-1.dll
ResolveDelayLoadsFromDll,kernel32.dll
ResolveLocaleName,api-ms-win-core-localization-l1-1-0.dll
ResolveLocaleName,api-ms-win-core-localization-l1-2-0.dll
ResolveLocaleName,api-ms-win-core-localization-l1-2-1.dll
ResolveLocaleName,api-ms-win-core-localization-l1-2-2.dll
ResolveLocaleName,api-ms-win-downlevel-kernel32-l1-1-0.dll
ResolveLocaleName,kernel32.dll
ResumeThread,api-ms-win-core-processthreads-l1-1-0.dll
ResumeThread,api-ms-win-core-processthreads-l1-1-1.dll
ResumeThread,api-ms-win-core-processthreads-l1-1-2.dll
ResumeThread,api-ms-win-core-processthreads-l1-1-3.dll
ResumeThread,api-ms-win-downlevel-kernel32-l1-1-0.dll
ResumeThread,kernel32.dll
rewind,api-ms-win-crt-stdio-l1-1-0.dll
rint,api-ms-win-crt-math-l1-1-0.dll
rintf,api-ms-win-crt-math-l1-1-0.dll
rintl,api-ms-win-crt-math-l1-1-0.dll
RoActivateInstance,api-ms-win-core-winrt-l1-1-0.dll
RoCaptureErrorContext,api-ms-win-core-winrt-error-l1-1-0.dll
RoCaptureErrorContext,api-ms-win-core-winrt-error-l1-1-1.dll
RoFailFastWithErrorContext,api-ms-win-core-winrt-error-l1-1-0.dll
RoFailFastWithErrorContext,api-ms-win-core-winrt-error-l1-1-1.dll
RoFreeParameterizedTypeExtra,api-ms-win-core-winrt-roparameterizediid-l1-1-0.dll
